id,class
7067,C
1004,C
3102,C
8373,C
10397,C
3388,C
1817,C
1033,C
11325,C
10235,C
11498,C
12190,C
7556,C
12818,C
11666,C
561,C
5059,C
7824,C
4544,C
9205,C
4169,C
1439,C
5254,C
4762,C
3804,C
5816,C
12561,C
3406,C
12136,C
11437,C
11441,C
1248,C
3159,C
1316,C
2451,C
6879,C
8242,C
9528,C
9315,C
10452,C
4784,C
13296,C
2799,C
13275,C
10454,C
6042,C
11124,C
10411,C
10682,C
3684,C
8456,C
2798,C
11386,C
3144,C
7727,C
11121,C
8576,C
12961,C
9956,C
5982,C
12996,C
10438,C
1323,C
2129,C
3596,C
11976,C
6773,C
3342,C
3774,C
9418,C
8876,C
11510,C
1863,C
5974,C
13026,C
13382,C
3364,C
8830,C
2151,C
13314,C
8027,C
4859,C
11572,C
6935,C
6212,C
8278,C
1578,C
12586,C
7631,C
6304,C
8374,C
9050,C
8674,C
5574,C
10425,C
1921,C
7213,C
2708,C
5857,C
1827,C
8169,C
2687,C
9749,C
12899,C
362,C
2385,C
5353,C
13,C
7157,C
357,C
779,C
1371,C
1486,C
9192,C
7592,C
8893,C
654,C
4651,C
10399,C
2317,C
2543,C
12192,C
13310,C
7739,C
5264,C
6974,C
253,C
9861,C
11157,C
3014,C
2499,C
5559,C
9958,C
1762,C
6901,C
11259,C
296,C
7475,C
12115,C
11255,C
10739,C
6379,C
4297,C
7422,C
6771,C
5390,C
10070,C
7942,C
12566,C
4190,C
4650,C
2773,C
1666,C
5298,C
11805,C
12837,C
11254,C
13034,C
9673,C
11135,C
384,C
13371,C
5891,C
6296,C
4281,C
1743,C
8385,C
3846,C
655,C
2089,C
12792,C
9269,C
3974,C
1318,C
9686,C
8057,C
11988,C
1514,C
11499,C
10263,C
5245,C
4020,C
4967,C
1725,C
5209,C
3028,C
2446,C
11384,C
1584,C
10937,C
10796,C
11048,C
10227,C
7249,C
7326,C
519,C
6198,C
7329,C
11855,C
8020,C
7554,C
2424,C
2598,C
962,C
3196,C
10843,C
643,C
5270,C
7115,C
1037,C
1900,C
11372,C
8778,C
506,C
7921,C
6497,C
4530,C
4188,C
9852,C
9141,C
2075,C
5184,C
3335,C
5058,C
5704,C
11161,C
11902,C
9671,C
370,C
7454,C
13217,C
11845,C
12354,C
11189,C
5533,C
6961,C
12673,C
10242,C
1286,C
4983,C
3259,C
1603,C
2853,C
2774,C
8448,C
1484,C
6408,C
3766,C
4322,C
9032,C
1157,C
10366,C
4535,C
10826,C
3517,C
12062,C
11837,C
9149,C
7770,C
2048,C
7476,C
7217,C
2865,C
11804,C
1931,C
652,C
12031,C
9037,C
9440,C
12080,C
2225,C
8279,C
10365,C
1350,C
12769,C
7797,C
1389,C
9246,C
1929,C
11344,C
459,C
12012,C
1493,C
3225,C
3016,C
4731,C
5712,C
1112,C
1593,C
2415,C
10099,C
8608,C
3270,C
12497,C
7922,C
5382,C
10919,C
12610,C
7092,C
445,C
592,C
11662,C
12756,C
10314,C
2265,C
3798,C
8846,C
7502,C
13309,C
4957,C
8637,C
1894,C
10854,C
1312,C
4989,C
8445,C
2554,C
364,C
2754,C
3719,C
9417,C
11403,C
10761,C
744,C
8113,C
13011,C
6888,C
1386,C
8090,C
10264,C
11531,C
8232,C
12222,C
436,C
11932,C
10828,C
1796,C
1507,C
11790,C
5355,C
7557,C
9607,C
10451,C
5552,C
2820,C
6210,C
9438,C
3098,C
8788,C
1212,C
1094,C
7318,C
10751,C
7065,C
7885,C
6369,C
8749,C
6906,C
8479,C
12431,C
12877,C
4007,C
178,C
3506,C
778,C
8292,C
5491,C
5133,C
6461,C
5692,C
2901,C
4356,C
10063,C
6677,C
12375,C
8187,C
3961,C
9576,C
530,C
13230,C
7272,C
3889,C
647,C
12124,C
446,C
5224,C
1088,C
5053,C
3272,C
4493,C
2254,C
3668,C
10435,C
8238,C
10000,C
7091,C
1885,C
4410,C
8877,C
6764,C
5604,C
1928,C
3431,C
10456,C
5614,C
3430,C
11819,C
4652,C
11222,C
13141,C
8044,C
3050,C
9558,C
7163,C
3614,C
10102,C
8682,C
12051,C
1672,C
10161,C
3200,C
11974,C
6817,C
2390,C
9362,C
11226,C
4902,C
531,C
2335,C
7587,C
63,C
6289,C
12761,C
5095,C
4854,C
9143,C
1581,C
11935,C
12169,C
9845,C
5805,C
10019,C
1172,C
2560,C
4394,C
8369,C
11522,C
12647,C
864,C
13095,C
11897,C
5714,C
8391,C
13253,C
6549,C
8649,C
4543,C
8961,C
4948,C
12612,C
25,C
8031,C
802,C
6420,C
9084,C
1395,C
12711,C
9390,C
2331,C
8831,C
12179,C
6616,C
10129,C
9407,C
2936,C
2131,C
8727,C
12803,C
2278,C
9793,C
11286,C
6838,C
5879,C
3127,C
13072,C
5463,C
11808,C
8690,C
2653,C
7672,C
9123,C
10627,C
1053,C
3595,C
12400,C
12672,C
3935,C
4540,C
13313,C
12873,C
6505,C
11486,C
2500,C
1092,C
4092,C
1272,C
6969,C
2668,C
4259,C
141,C
6763,C
4268,C
6852,C
4557,C
3624,C
5852,C
2695,C
11406,C
7424,C
11421,C
10043,C
9301,C
13278,C
416,C
6037,C
8091,C
13227,C
10924,C
11740,C
6093,C
10044,C
1214,C
11087,C
4218,C
9850,C
6173,C
7423,C
8043,C
8645,C
1526,C
4263,C
4739,C
11898,C
5842,C
5936,C
687,C
7285,C
10331,C
10414,C
12349,C
5139,C
9908,C
13370,C
11395,C
1925,C
13131,C
1255,C
7768,C
795,C
12067,C
4945,C
9014,C
8538,C
3554,C
8269,C
7668,C
3749,C
3433,C
10930,C
12970,C
11320,C
12114,C
2449,C
1418,C
1430,C
3018,C
1336,C
8852,C
12006,C
7486,C
3045,C
4611,C
1277,C
11473,C
995,C
91,C
1549,C
670,C
184,C
174,C
8087,C
1477,C
13193,C
10610,C
2837,C
4028,C
4031,C
1653,C
11651,C
9234,C
3550,C
6305,C
222,C
2341,C
6904,C
11496,C
6366,C
11172,C
1904,C
1466,C
7283,C
4821,C
5285,C
1307,C
13303,C
4596,C
10250,C
6967,C
588,C
402,C
11731,C
6719,C
12326,C
9675,C
11782,C
2926,C
1543,C
12526,C
7241,C
3369,C
2764,C
10097,C
11720,C
1178,C
12069,C
9788,C
11718,C
1061,C
12158,C
1186,C
7107,C
8743,C
9734,C
5170,C
6612,C
10968,C
7203,C
6690,C
11842,C
9482,C
9885,C
7482,C
1868,C
11098,C
9631,C
8796,C
7022,C
1453,C
8055,C
11482,C
469,C
960,C
5377,C
9603,C
2243,C
10715,C
1873,C
8220,C
5001,C
7821,C
7729,C
1681,C
6575,C
12706,C
3374,C
1140,C
1018,C
8383,C
1742,C
186,C
7822,C
9451,C
9215,C
12325,C
4171,C
12611,C
3856,C
8551,C
8845,C
1744,C
4982,C
12310,C
11829,C
13006,C
2444,C
6056,C
3640,C
3496,C
9039,C
7684,C
7505,C
8009,C
1160,C
9730,C
2367,C
12146,C
12083,C
905,C
3151,C
1764,C
1537,C
7757,C
10092,C
11224,C
7361,C
11901,C
5168,C
5157,C
9564,C
2186,C
5317,C
10920,C
10539,C
271,C
2462,C
3029,C
12549,C
13389,C
12077,C
8339,C
2791,C
12649,C
7932,C
13276,C
2758,C
429,C
5352,C
5576,C
5514,C
8442,C
7975,C
7553,C
11878,C
6343,C
9792,C
6866,C
610,C
10231,C
6293,C
12480,C
2354,C
2996,C
10709,C
3343,C
3277,C
2085,C
604,C
6884,C
936,C
13235,C
7313,C
9593,C
2079,C
331,C
13052,C
9569,C
13167,C
4747,C
9013,C
6989,C
10358,C
8905,C
5384,C
2209,C
11122,C
11955,C
4799,C
5661,C
5295,C
146,C
1082,C
9454,C
3912,C
5758,C
11534,C
5794,C
3607,C
928,C
10301,C
8903,C
3442,C
8578,C
1693,C
2346,C
9316,C
1512,C
10656,C
9068,C
13352,C
3131,C
12545,C
1417,C
148,C
9516,C
10858,C
2347,C
6996,C
6180,C
2227,C
5021,C
8156,C
9591,C
7510,C
10337,C
2351,C
1923,C
2184,C
3602,C
2510,C
2006,C
609,C
6246,C
7394,C
465,C
10320,C
7058,C
4158,C
5261,C
7798,C
7094,C
3319,C
653,C
1852,C
12191,C
10465,C
1065,C
8997,C
12956,C
11459,C
6424,C
6851,C
5832,C
931,C
11091,C
5715,C
1517,C
3139,C
4290,C
9209,C
6458,C
10006,C
2648,C
101,C
3589,C
12677,C
3157,C
2159,C
5681,C
12065,C
11412,C
3257,C
1520,C
2090,C
8121,C
2890,C
6196,C
5019,C
6119,C
1953,C
3600,C
13365,C
12373,C
9098,C
1046,C
11019,C
12903,C
7257,C
11975,C
560,C
13056,C
3563,C
2829,C
9381,C
9154,C
13177,C
3647,C
1208,C
12914,C
6494,C
57,C
4810,C
58,C
7106,C
302,C
6625,C
5419,C
2463,C
7686,C
7367,C
7358,C
5975,C
9229,C
4033,C
2088,C
6427,C
11077,C
6958,C
1084,C
5479,C
9849,C
3337,C
11857,C
10255,C
12804,C
7862,C
5827,C
7547,C
3284,C
9355,C
8245,C
13143,C
3438,C
9939,C
13107,C
4030,C
11613,C
10127,C
11807,C
8772,C
843,C
12335,C
11544,C
3002,C
6467,C
10433,C
11338,C
13003,C
6128,C
6025,C
793,C
12390,C
12186,C
8127,C
2262,C
1908,C
10672,C
2336,C
13234,C
6959,C
11016,C
11490,C
9696,C
3617,C
11752,C
660,C
12976,C
6126,C
9978,C
12397,C
8223,C
2450,C
5357,C
7386,C
10898,C
12642,C
870,C
10962,C
1016,C
569,C
3543,C
12631,C
6106,C
12500,C
373,C
6588,C
8053,C
9040,C
8647,C
7534,C
2009,C
10108,C
1601,C
6125,C
9570,C
10089,C
1446,C
9392,C
760,C
11796,C
10228,C
1109,C
3186,C
3443,C
6113,C
8729,C
5050,C
11770,C
5854,C
9842,C
6359,C
7050,C
491,C
3023,C
9563,C
4137,C
12900,C
10941,C
12960,C
6698,C
649,C
4928,C
5470,C
4354,C
8585,C
1794,C
5561,C
11888,C
3,C
2723,C
1973,C
6234,C
8856,C
11716,C
3047,C
8923,C
13142,C
11262,C
6819,C
4023,C
10561,C
2711,C
6004,C
1337,C
12625,C
12021,C
1378,C
11604,C
1142,C
4648,C
3993,C
12806,C
8084,C
634,C
12866,C
7568,C
8884,C
10393,C
3482,C
254,C
12890,C
1959,C
4152,C
3242,C
7376,C
8802,C
11827,C
2438,C
11018,C
4082,C
4491,C
6957,C
9807,C
8661,C
2699,C
7347,C
1187,C
11317,C
958,C
1121,C
5798,C
9276,C
12341,C
2046,C
9582,C
3510,C
10116,C
9249,C
7537,C
11335,C
12796,C
11130,C
1360,C
915,C
6320,C
3287,C
946,C
2707,C
5320,C
12607,C
6340,C
12972,C
10879,C
486,C
5166,C
170,C
5822,C
11711,C
4248,C
12433,C
9661,C
116,C
10943,C
1038,C
8897,C
3861,C
7638,C
6601,C
7920,C
857,C
12823,C
3195,C
8048,C
9589,C
551,C
4355,C
5706,C
10706,C
4759,C
5194,C
1779,C
1631,C
8415,C
12017,C
8178,C
10306,C
13170,C
11392,C
12558,C
6153,C
5554,C
9216,C
10350,C
9981,C
12861,C
12358,C
2208,C
13298,C
10850,C
5948,C
13326,C
1076,C
8571,C
8561,C
9025,C
6554,C
1063,C
290,C
1131,C
485,C
10693,C
12201,C
6352,C
1066,C
3882,C
355,C
1787,C
1865,C
1230,C
1879,C
12773,C
11260,C
9150,C
10067,C
4873,C
7136,C
9879,C
9621,C
1903,C
4595,C
5703,C
9292,C
956,C
5961,C
3478,C
2635,C
11382,C
10983,C
5027,C
2690,C
1576,C
8882,C
8166,C
12125,C
17,C
2858,C
4681,C
3344,C
4900,C
279,C
5895,C
5999,C
9629,C
338,C
7814,C
5375,C
9509,C
1497,C
7274,C
7496,C
8041,C
3866,C
11210,C
427,C
6772,C
6595,C
4186,C
11830,C
6743,C
2082,C
2388,C
7596,C
12936,C
6256,C
12236,C
10885,C
1977,C
11032,C
7574,C
6158,C
4852,C
11961,C
6725,C
11035,C
3219,C
9281,C
2972,C
5461,C
11741,C
9943,C
5911,C
2595,C
9283,C
1040,C
2992,C
437,C
9218,C
6254,C
8380,C
4057,C
3880,C
7813,C
2480,C
2995,C
1284,C
6163,C
2722,C
8760,C
10896,C
7012,C
295,C
2908,C
4926,C
12826,C
8248,C
10831,C
6599,C
7445,C
11686,C
7544,C
1463,C
12193,C
6034,C
2531,C
13144,C
4255,C
11399,C
4649,C
828,C
6603,C
4326,C
110,C
8206,C
6292,C
13085,C
7095,C
6564,C
13103,C
451,C
3434,C
1786,C
12867,C
1815,C
5877,C
1668,C
6539,C
8157,C
6727,C
2666,C
7605,C
1876,C
5342,C
13257,C
2312,C
10381,C
210,C
10611,C
1089,C
9408,C
98,C
350,C
4478,C
10015,C
8159,C
5537,C
9416,C
4879,C
4276,C
10912,C
10039,C
8671,C
5181,C
1450,C
10361,C
1939,C
2008,C
2612,C
2715,C
4868,C
4752,C
2742,C
9018,C
9909,C
6596,C
4702,C
2135,C
10986,C
2298,C
5653,C
5658,C
10068,C
8926,C
6997,C
8723,C
26,C
8808,C
5853,C
13173,C
829,C
4573,C
5225,C
6522,C
11213,C
5385,C
11758,C
11448,C
3266,C
740,C
8532,C
6336,C
8747,C
7433,C
1139,C
2230,C
4605,C
4182,C
4976,C
10773,C
7079,C
3392,C
8924,C
12414,C
325,C
8710,C
6090,C
7416,C
4208,C
12906,C
8096,C
11053,C
10349,C
8971,C
7073,C
1348,C
12580,C
1823,C
5216,C
9590,C
6215,C
4189,C
1955,C
11253,C
3201,C
9396,C
10210,C
7070,C
1734,C
7225,C
2407,C
8696,C
3687,C
11997,C
3945,C
1490,C
8502,C
3401,C
9821,C
3980,C
6736,C
9614,C
12022,C
8824,C
10813,C
13288,C
7348,C
1680,C
12150,C
5694,C
2052,C
1654,C
12408,C
8783,C
11446,C
12637,C
6622,C
6768,C
10219,C
7802,C
6739,C
12085,C
2246,C
11422,C
5931,C
8594,C
5540,C
3962,C
9467,C
4663,C
4174,C
424,C
1905,C
10736,C
5206,C
12164,C
10334,C
12655,C
12850,C
11612,C
11732,C
1447,C
2205,C
7919,C
4647,C
5637,C
8524,C
8861,C
9081,C
5565,C
10801,C
5304,C
11566,C
1937,C
4497,C
11871,C
11288,C
5835,C
953,C
2747,C
9061,C
13307,C
10914,C
8317,C
6693,C
2509,C
10927,C
13232,C
6235,C
3586,C
7360,C
2307,C
6335,C
6274,C
7417,C
7785,C
7953,C
11598,C
5215,C
11615,C
12071,C
5933,C
5942,C
8325,C
3830,C
3582,C
6277,C
12777,C
10585,C
11629,C
6425,C
9762,C
10085,C
600,C
4546,C
723,C
2835,C
8244,C
10524,C
251,C
6485,C
10345,C
6141,C
7931,C
9147,C
32,C
10668,C
11400,C
3787,C
11755,C
12851,C
3471,C
2178,C
6925,C
8262,C
712,C
11937,C
8801,C
1553,C
10153,C
6471,C
9786,C
818,C
10270,C
2891,C
3777,C
2736,C
5600,C
12183,C
11330,C
4716,C
1763,C
2704,C
10993,C
13098,C
132,C
1023,C
9510,C
1951,C
12108,C
942,C
13329,C
10572,C
12780,C
5387,C
5577,C
7621,C
12133,C
4872,C
5043,C
3992,C
4816,C
5266,C
9965,C
3975,C
6137,C
4744,C
12255,C
8217,C
1566,C
10402,C
6577,C
1723,C
6783,C
5499,C
12819,C
5316,C
449,C
4321,C
5303,C
2746,C
4709,C
9508,C
11896,C
1028,C
9882,C
13035,C
9296,C
714,C
9777,C
129,C
9804,C
13250,C
8075,C
4474,C
11625,C
7964,C
13010,C
1966,C
1049,C
983,C
5839,C
2734,C
3331,C
1119,C
5214,C
2285,C
13293,C
3604,C
12261,C
10731,C
8938,C
6963,C
7957,C
8398,C
10155,C
4813,C
3843,C
4100,C
10963,C
2167,C
11576,C
15,C
5925,C
6495,C
6742,C
4720,C
3422,C
476,C
4951,C
12461,C
613,C
9763,C
7619,C
4361,C
7725,C
5921,C
1751,C
9163,C
11181,C
11173,C
10564,C
12082,C
5724,C
6100,C
9003,C
10658,C
7908,C
1765,C
12640,C
8675,C
2874,C
11954,C
7446,C
1628,C
12382,C
4210,C
2373,C
11180,C
927,C
2866,C
7740,C
5968,C
3095,C
10416,C
9491,C
9554,C
5315,C
2357,C
9425,C
8366,C
7737,C
4468,C
5328,C
3322,C
1579,C
12947,C
5062,C
4419,C
3877,C
4890,C
694,C
5030,C
5954,C
9254,C
9484,C
223,C
2686,C
2808,C
2601,C
12733,C
598,C
952,C
4205,C
5644,C
11272,C
3971,C
12144,C
4013,C
11969,C
8673,C
10588,C
9470,C
4965,C
8691,C
11725,C
8625,C
7897,C
3234,C
10154,C
9828,C
5793,C
12469,C
3454,C
139,C
4552,C
11191,C
10800,C
7855,C
7979,C
10760,C
1708,C
5274,C
10859,C
12378,C
10710,C
4958,C
10147,C
1942,C
2260,C
9666,C
1605,C
3340,C
4738,C
12833,C
1,C
12320,C
12663,C
12511,C
1359,C
5444,C
8375,C
1176,C
8773,C
1608,C
5789,C
5306,C
9443,C
1655,C
2251,C
6529,C
324,C
10775,C
11565,C
12563,C
4571,C
734,C
6756,C
9855,C
3938,C
1117,C
1127,C
1559,C
6952,C
7172,C
12032,C
7723,C
3162,C
3226,C
2879,C
8565,C
9655,C
11142,C
10566,C
8323,C
7708,C
6469,C
13225,C
9095,C
3562,C
4792,C
4332,C
7906,C
11078,C
957,C
320,C
12989,C
4628,C
4400,C
9073,C
10329,C
3308,C
4086,C
2781,C
9413,C
43,C
7599,C
7365,C
259,C
7175,C
5583,C
9814,C
675,C
9070,C
1828,C
13350,C
11600,C
9335,C
6473,C
2750,C
2844,C
8520,C
9995,C
4745,C
3763,C
987,C
11245,C
1675,C
257,C
5038,C
13069,C
1642,C
4551,C
3914,C
10581,C
10412,C
10266,C
3560,C
1582,C
12741,C
11695,C
3890,C
6380,C
7836,C
10602,C
10674,C
1420,C
9202,C
10140,C
996,C
2433,C
11211,C
12285,C
5144,C
2861,C
3976,C
6813,C
1069,C
1471,C
5939,C
11835,C
4379,C
12159,C
6255,C
2849,C
414,C
5502,C
3608,C
10093,C
13053,C
11476,C
2903,C
4563,C
5035,C
13070,C
1027,C
3920,C
6373,C
5142,C
4969,C
6493,C
9233,C
13265,C
5886,C
6602,C
3963,C
7715,C
8085,C
1753,C
1280,C
5012,C
3289,C
2994,C
12924,C
8529,C
3204,C
4736,C
2843,C
3977,C
10575,C
13137,C
11409,C
9367,C
6095,C
973,C
2893,C
12384,C
9180,C
6267,C
12982,C
9284,C
10017,C
10979,C
2419,C
1231,C
10618,C
755,C
12435,C
3949,C
6907,C
4222,C
5651,C
7369,C
8216,C
61,C
9245,C
2588,C
6943,C
5796,C
8378,C
7572,C
954,C
9055,C
5675,C
3459,C
8720,C
1209,C
11691,C
8228,C
4634,C
9027,C
9499,C
3535,C
10200,C
3041,C
7795,C
7041,C
8168,C
6062,C
5801,C
11043,C
4038,C
2626,C
943,C
7485,C
7331,C
12834,C
4293,C
2056,C
10619,C
2201,C
1051,C
8146,C
9586,C
3293,C
3137,C
12969,C
7570,C
13058,C
4466,C
9760,C
866,C
1135,C
2827,C
10555,C
7396,C
9924,C
10237,C
11514,C
8476,C
6089,C
1289,C
9077,C
12215,C
9969,C
2024,C
11200,C
9189,C
4451,C
11776,C
4015,C
3000,C
3492,C
924,C
9305,C
1859,C
3630,C
6313,C
44,C
12396,C
11007,C
10988,C
7542,C
4867,C
10224,C
3541,C
8834,C
1162,C
4114,C
9262,C
10447,C
651,C
12541,C
11928,C
8604,C
1577,C
2956,C
6405,C
3916,C
8033,C
1917,C
11263,C
10862,C
8240,C
8979,C
7978,C
10597,C
8036,C
12920,C
10284,C
7916,C
7216,C
11759,C
1236,C
4940,C
8680,C
6975,C
3835,C
10470,C
12095,C
12657,C
2832,C
6750,C
8535,C
5428,C
4931,C
11601,C
5079,C
5330,C
9870,C
7220,C
1242,C
10681,C
7764,C
6407,C
8199,C
8150,C
5932,C
237,C
571,C
12979,C
12276,C
8441,C
2139,C
688,C
1648,C
9080,C
9739,C
12905,C
12949,C
1979,C
8748,C
422,C
4243,C
10583,C
2624,C
8124,C
9272,C
11645,C
7104,C
3436,C
1851,C
8823,C
4387,C
851,C
10069,C
1445,C
1500,C
13353,C
9624,C
8154,C
252,C
5413,C
4737,C
4677,C
12577,C
11881,C
9880,C
6484,C
8026,C
11839,C
11825,C
1720,C
9504,C
4814,C
1326,C
8945,C
10455,C
4296,C
5590,C
392,C
8275,C
8889,C
1393,C
9839,C
1133,C
10747,C
377,C
9177,C
250,C
11022,C
5286,C
9917,C
300,C
2571,C
11801,C
4112,C
9669,C
6670,C
3654,C
12303,C
6251,C
1151,C
10080,C
2356,C
1204,C
6022,C
6410,C
1663,C
4226,C
989,C
2591,C
3310,C
7835,C
8377,C
9940,C
10430,C
1381,C
9106,C
11014,C
4920,C
7008,C
6249,C
2314,C
5606,C
12452,C
11275,C
10631,C
6642,C
9773,C
405,C
9915,C
1706,C
1008,C
10404,C
4795,C
2536,C
8952,C
8810,C
12571,C
4262,C
12676,C
12328,C
7045,C
2435,C
2359,C
11450,C
8542,C
10338,C
9693,C
10908,C
5313,C
10088,C
10187,C
7030,C
3250,C
8739,C
9964,C
5039,C
12008,C
12896,C
2524,C
8650,C
470,C
12738,C
8546,C
4253,C
8555,C
8569,C
74,C
3969,C
6878,C
5471,C
4095,C
3932,C
13113,C
6759,C
9840,C
9248,C
10133,C
478,C
5519,C
1508,C
8256,C
582,C
12018,C
10010,C
8653,C
9689,C
9406,C
13073,C
2753,C
11179,C
2078,C
1585,C
9222,C
3599,C
113,C
1856,C
12693,C
3313,C
2913,C
5592,C
10163,C
10779,C
171,C
3810,C
7654,C
7620,C
4584,C
12155,C
10702,C
8297,C
12774,C
12356,C
10649,C
11979,C
12336,C
8151,C
515,C
4892,C
219,C
417,C
7990,C
1891,C
863,C
1455,C
856,C
4012,C
11188,C
332,C
8570,C
11814,C
5608,C
10856,C
11306,C
12013,C
12185,C
2289,C
13110,C
5819,C
6112,C
10764,C
118,C
7772,C
8255,C
8787,C
9017,C
2063,C
5943,C
150,C
359,C
11427,C
1029,C
5172,C
678,C
11873,C
2332,C
10976,C
13221,C
12585,C
3376,C
3325,C
3537,C
9108,C
10316,C
7393,C
5563,C
8060,C
6638,C
6084,C
1978,C
9605,C
11495,C
5006,C
6563,C
298,C
9479,C
10562,C
5339,C
12517,C
4191,C
5884,C
6099,C
8163,C
11788,C
8697,C
339,C
2839,C
1883,C
3538,C
6892,C
2096,C
7450,C
11258,C
5259,C
1857,C
12599,C
408,C
13162,C
8486,C
11339,C
9263,C
7149,C
614,C
3396,C
5335,C
3120,C
8506,C
12539,C
10629,C
455,C
8531,C
3750,C
3233,C
8688,C
6720,C
3697,C
10283,C
8417,C
7096,C
1822,C
6981,C
9310,C
2873,C
5257,C
5627,C
6562,C
9480,C
6909,C
6933,C
13209,C
12130,C
9212,C
10463,C
10771,C
12869,C
1670,C
8541,C
10757,C
11120,C
10798,C
12698,C
10378,C
4488,C
2748,C
10060,C
698,C
7507,D
1153,D
9117,D
13093,D
10955,D
10906,D
9343,D
842,D
5811,D
10315,D
4991,D
5946,D
766,D
11104,D
5955,D
1791,D
3397,D
1193,D
3315,D
7907,D
4669,D
11554,D
3733,D
3262,D
12626,D
6623,D
3626,D
349,D
11733,D
10586,D
9818,D
12755,D
10847,D
10530,D
11773,D
2607,D
6860,D
11227,D
2421,D
13096,D
6694,D
12543,D
10049,D
12134,D
7242,D
3500,D
2902,D
6804,D
1253,D
4116,D
4395,D
3734,D
12101,D
8741,D
6001,D
10517,D
9052,D
3040,D
2871,D
7413,D
6409,D
2592,D
9169,D
3063,D
4682,D
9303,D
9463,D
6992,D
154,D
2940,D
5469,D
12678,D
10624,D
1842,D
2422,D
7087,D
11037,D
13366,D
12750,D
8120,D
3620,D
12569,D
11680,D
6384,D
7161,D
11636,D
7891,D
1152,D
3767,D
12805,D
7669,D
8004,D
12254,D
7114,D
1783,D
2074,D
8759,D
9289,D
5472,D
8277,D
9923,D
6941,D
10071,D
4418,D
8929,D
7085,D
12736,D
11551,D
5813,D
6911,D
1661,D
7650,D
6873,D
3579,D
3690,D
6218,D
2269,D
1793,D
11559,D
1185,D
10363,D
5283,D
12070,D
10904,D
2070,D
7882,D
5312,D
2442,D
8135,D
12221,D
4107,D
6705,D
6605,D
12369,D
2220,D
11062,D
1957,D
1385,D
10553,D
3366,D
7355,D
4350,D
3073,D
9391,D
3170,D
3008,D
4471,D
4640,D
13380,D
13015,D
597,D
7013,D
12930,D
13106,D
2670,D
1740,D
2851,D
4441,D
12808,D
11836,D
1134,D
9944,D
1229,D
10467,D
4273,D
3544,D
4409,D
6091,D
5650,D
347,D
2217,D
3527,D
3709,D
3655,D
10176,D
5380,D
10701,D
10640,D
7670,D
6244,D
334,D
6145,D
3575,D
12730,D
5455,D
6018,D
8112,D
4914,D
4712,D
11980,D
7761,D
11809,D
11044,D
7289,D
1563,D
3205,D
7408,D
3879,D
3800,D
9677,D
9069,D
4701,D
7455,D
2596,D
9824,D
6584,D
3609,D
7374,D
5107,D
240,D
12763,D
5175,D
1920,D
8092,D
5534,D
2434,D
9026,D
7300,D
12173,D
12472,D
5072,D
76,D
5017,D
10307,D
7112,D
11140,D
5371,D
4026,D
7221,D
2284,D
13037,D
9626,D
5755,D
4366,D
11717,D
5913,D
6069,D
3476,D
2757,D
8933,D
8079,D
5182,D
8310,D
9076,D
3449,D
8140,D
11376,D
5015,D
10733,D
3781,D
11209,D
11981,D
5518,D
6265,D
8853,D
433,D
9074,D
3274,D
2564,D
11933,D
10403,D
2939,D
5143,D
4250,D
7253,D
5203,D
11526,D
7993,D
8153,D
4371,D
2613,D
5867,D
4592,D
4001,D
955,D
11201,D
5090,D
5621,D
10379,D
6695,D
4627,D
5403,D
4312,D
11527,D
12385,D
4494,D
5112,D
2493,D
9340,D
12809,D
969,D
107,D
12139,D
7742,D
8864,D
10012,D
9548,D
5201,D
5632,D
9903,D
6361,D
9492,D
8734,D
8175,D
1556,D
3154,D
10383,D
7438,D
7234,D
9541,D
3458,D
8754,D
5102,D
6302,D
10101,D
2030,D
11445,D
11670,D
2692,D
11654,D
3700,D
3489,D
11349,D
6127,D
126,D
10384,D
7901,D
4831,D
612,D
1002,D
542,D
2445,D
10985,D
1707,D
2529,D
6811,D
7351,D
12351,D
10643,D
3349,D
4891,D
12250,D
5404,D
763,D
3616,D
8029,D
9352,D
462,D
3009,D
7809,D
4339,D
8462,D
1022,D
9257,D
6046,D
11603,D
1291,D
8250,D
3735,D
7683,D
9800,D
5623,D
11708,D
9979,D
11011,D
4599,D
937,D
7457,D
544,D
9364,D
7380,D
12925,D
5333,D
3043,D
9091,D
684,D
4970,D
12891,D
12946,D
9434,D
8573,D
13203,D
12364,D
11573,D
2778,D
11261,D
5643,D
11889,D
5136,D
11815,D
5237,D
8523,D
6629,D
10045,D
10982,D
9679,D
9313,D
12355,D
3694,D
3745,D
12102,D
6620,D
3603,D
9707,D
12712,D
7362,D
6636,D
4668,D
7555,D
12316,D
7890,D
9732,D
885,D
4227,D
1991,D
3632,D
8430,D
11678,D
6934,D
8646,D
12258,D
9841,D
3475,D
3037,D
5130,D
1799,D
1443,D
585,D
11945,D
8771,D
6728,D
66,D
4215,D
2288,D
11246,D
12588,D
2169,D
4094,D
11693,D
6003,D
5767,D
12440,D
1933,D
3845,D
5660,D
4909,D
215,D
4927,D
12200,D
4365,D
541,D
3785,D
11744,D
10289,D
2494,D
4758,D
4383,D
2439,D
4241,D
12479,D
11780,D
6730,D
13147,D
3462,D
2362,D
3874,D
12915,D
2610,D
3304,D
6846,D
11116,D
5082,D
7270,D
3507,D
10106,D
10944,D
6824,D
1934,D
8017,D
9772,D
7317,D
9001,D
9450,D
11784,D
8131,D
2745,D
